time,SO2,O3,NO2,CO
12/8/2022,0,0.044,0.01,1.273
12/9/2022,0,0.042,0.001,1.293
12/10/2022,0.003,0.044,0.003,1.804
12/11/2022,0.003,0.038,0.01,1.073
12/12/2022,0,0.036,0.013,0.258
12/13/2022,0.001,0.038,0.01,2.468
12/14/2022,0.002,0.035,0.012,2.89
12/15/2022,0.001,0.033,0.011,1.7
12/16/2022,0,0.035,0.015,0.896
12/17/2022,0,0.038,0.011,1.057
12/18/2022,0,0.043,0.009,1.028
12/19/2022,0.001,0.043,0.011,1.656
12/20/2022,0.001,0.039,0.002,1.205
12/21/2022,0.003,0.041,0.014,5.066
12/22/2022,0.002,0.034,0.011,3.673
12/23/2022,0.002,0.041,0.014,2.079
12/24/2022,0.002,0.041,0.007,2.878
12/25/2022,0.002,0.042,0.006,2.898
12/26/2022,0.002,0.037,0.003,3.786
12/27/2022,0.003,0.025,0.003,2.857
12/28/2022,0.002,0.036,0.004,0.451
12/29/2022,0,0.03,0.001,0.771
12/30/2022,0.001,0.03,0.002,1.327
12/31/2022,0,0.026,0.002,1.283
